case_id,ticker,cik,sector,market_cap_at_entry,entry_date,entry_cross_section,outcome_class,forward_return_3yr,sp500_return_3yr,spread_variance_slope,spread_theta,si_zipf_velocity,si_csd,si_d1,si_d2,si_theta,si_zipf_x_d1,composite,volume_benford_kld,beta_level,beta_trajectory,beta_velocity,fin_csd,fin_benford_kld,fin_d1_growth,fisher_information,benford_structural_stress,eps_round_number_excess,form4_net_value,form4_buy_sell_ratio,form4_net_direction,form4_log_net_value,form4_purchases_value,form4_sales_value,hurst_revenue,hurst_x_growth_direction,scurve_phase,revenue_d1,revenue_d2
MC-NTNX-2022-03-31,NTNX,0001618732,Information Technology,10569769509,2022-03-31,2022-Q1,winner,1.6029,0.28,-0.0018465441176470582,0.33284375744425865,-0.25274725274725274,0.6123162137043099,0.009925043838810967,0.0025771885063998294,2.384881123612292,-0.002508527563655519,0.3500000000000001,,0.11479151561413387,,,0.00939748998288534,0.08066574559745719,0.125461935959715,0.08132046852369872,STRUCTURAL_STRESS,,,,,,,,0.30021880437292814,0.30021880437292814,PEAK,0.125461935959715,-0.7080239257442434
MC-PBNAF-2020-09-30,PBNAF,,Unknown,10566621399,2020-09-30,2020-Q3,mixed,0.3514,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-PBNAF-2022-03-31,PBNAF,,Unknown,10566621399,2022-03-31,2022-Q1,trap,-0.0315,0.28,-0.0018465441176470582,0.33284375744425865,,,0.20342391304347826,0.2667572463768116,4.605170185988091,,0.5,,,,,,,,,,,,,,,,,,,,,
MC-FMCCO-2020-09-30,FMCCO,,Unknown,10511463022,2020-09-30,2020-Q3,trap,-0.7584,0.3,0.0032605072302558397,0.5283576675433289,-19.2,0.0003349615591932864,0.1089490214923389,0.03926440934073712,1.339320984440656,-2.0918212126529068,0.3999999999999999,,,,,,,,,,,,,,,,,,,,,
MC-FMCCO-2022-03-31,FMCCO,,Unknown,10511463022,2022-03-31,2022-Q1,winner,3.5162,0.28,-0.0018465441176470582,0.33284375744425865,0.5272727272727272,0.9116784452987498,0.09905087521464352,0.07828419493456673,0.6744867349008342,0.05222682511317567,0.25,,,,,,,,,,,,,,,,,,,,,
MC-PMMBF-2020-09-30,PMMBF,,Unknown,10456310211,2020-09-30,2020-Q3,underperform,0.0749,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-PMMBF-2022-03-31,PMMBF,,Unknown,10456310211,2022-03-31,2022-Q1,trap,-0.2094,0.28,-0.0018465441176470582,0.33284375744425865,,,0.10906398788079533,1.1801270265752966,,,0.8,,,,,,,,,,,,,,,,,,,,,
MC-PMBPF-2020-09-30,PMBPF,,Unknown,10450504242,2020-09-30,2020-Q3,underperform,0.1254,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-PMBPF-2022-03-31,PMBPF,,Unknown,10450504242,2022-03-31,2022-Q1,trap,-0.1389,0.28,-0.0018465441176470582,0.33284375744425865,,,0,-0.24875,1.311254685276701,,0.06600000000000006,,,,,,,,,,,,,,,,,,,,,
MC-FNMAI-2020-09-30,FNMAI,,Unknown,10434369244,2020-09-30,2020-Q3,trap,-0.7564,0.3,0.0032605072302558397,0.5283576675433289,,,-16.833970154316447,24.950000000000003,4.605170185988091,,0.3340000000000001,,,,,,,,,,,,,,,,,,,,,
MC-FNMAI-2022-03-31,FNMAI,,Unknown,10434369244,2022-03-31,2022-Q1,winner,3.1492,0.28,-0.0018465441176470582,0.33284375744425865,1.506993006993007,2.3812948107827116e-05,0.35322308212843423,0.1700819931941152,0.9012564725836324,0.532304714676067,0.10000000000000009,,,,,,,,,,,,,,,,,,,,,
MC-CPT-2020-09-30,CPT,0000906345,Real Estate,10426976701,2020-09-30,2020-Q3,underperform,0.0629,0.3,0.0032605072302558397,0.5283576675433289,-0.5,4.270991520823632e-05,-0.11655138817510406,-0.025079714465978523,1.0491489361962292,0.05827569408755203,-0.15000000000000002,,-57.46748775919423,-48.659323778112494,-49.34911509033347,-0.028509533549171063,0.07660914776396384,-0.005890738558415237,0.24604175708445358,STRUCTURAL_STRESS,0.06548672566371683,,,,,,,0.6130812502708117,-0.6130812502708117,TROUGH,-0.005890738558415237,0.12235230303294134
MC-CPT-2022-03-31,CPT,0000906345,Real Estate,10426976701,2022-03-31,2022-Q1,trap,-0.2641,0.28,-0.0018465441176470582,0.33284375744425865,0.3021978021978022,0.5585864838804361,0.07923534550087699,0.031670433002240206,1.0147412422859683,0.02394474726674854,0.25,,0.14960348230665685,8.770076884575538,14.834381708390703,-0.016704737548741366,0.0775259333024218,0.008127590651131542,0.1771587709597734,STRUCTURAL_STRESS,0.07200000000000001,,,,,,,0.5880590316887335,-0.5880590316887335,ACCELERATING,0.008127590651131542,0.5451625783764497
MC-WMS-2020-09-30,WMS,0001604028,Industrials,10419829034,2020-09-30,2020-Q3,winner,0.823,0.3,0.0032605072302558397,0.5283576675433289,-1.3,0.5163866211096694,-0.03122081396695787,-0.07100615161877999,1.2228996735397313,0.04058705815704523,0.050000000000000044,,0.5591383733652635,,,0.008066900764408197,0.07069197969172158,0.19172939179586276,0.14920725817177644,STRUCTURAL_STRESS,-0.05915492957746479,,,,,,,,,ACCELERATING,0.19172939179586276,0.1116527385523663
MC-WMS-2022-03-31,WMS,0001604028,Industrials,10419829034,2022-03-31,2022-Q1,trap,-0.0855,0.28,-0.0018465441176470582,0.33284375744425865,0.1813186813186813,0.4299810155457686,-0.002435551962028759,0.03281048001135363,1.0025721692912792,-0.00044161107003818154,0.050000000000000044,,3.6599568577420802,5.157275831294557,4.116501645968443,-0.0022186352499017135,0.041870392574324324,0.3445179418124007,0.11410758762818038,STRUCTURAL_STRESS,-0.0823529411764706,,,,,,,0.09330420658289423,0.09330420658289423,ACCELERATING,0.3445179418124007,0.17990563995772316
MC-FMCCK-2020-09-30,FMCCK,,Unknown,10394452104,2020-09-30,2020-Q3,trap,-0.7684,0.3,0.0032605072302558397,0.5283576675433289,2.4,4.1482945942905534e-07,-0.20583720775701317,-0.010231704468770197,1.150589913559164,-0.49400929861683157,-0.30000000000000004,,,,,,,,,,,,,,,,,,,,,
MC-FMCCK-2022-03-31,FMCCK,,Unknown,10394452104,2022-03-31,2022-Q1,winner,3.1472,0.28,-0.0018465441176470582,0.33284375744425865,-9.052447552447552,0.6440411160804954,-6.342634125202438,-6.845500018694908,2.8203061608311617,57.41636276275913,-0.44999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-FREJP-2020-09-30,FREJP,,Unknown,10355448878,2020-09-30,2020-Q3,trap,-0.7245,0.3,0.0032605072302558397,0.5283576675433289,,,-0.15382501015808103,1.406944444444444,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-FREJP-2022-03-31,FREJP,,Unknown,10355448878,2022-03-31,2022-Q1,winner,3.635,0.28,-0.0018465441176470582,0.33284375744425865,11.071428571428571,1.4017525933848214e-06,0.6754816892299864,0.0682636469221835,4.605170185988091,7.478547273617707,0.10000000000000009,,,,,,,,,,,,,,,,,,,,,
MC-FREGP-2020-09-30,FREGP,,Unknown,10238437960,2020-09-30,2020-Q3,trap,-0.74,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-FREGP-2022-03-31,FREGP,,Unknown,10238437960,2022-03-31,2022-Q1,winner,3.2983,0.28,-0.0018465441176470582,0.33284375744425865,,,-1.5946904503946757,-1.0148809523809526,4.605170185988091,,-0.30000000000000004,,,,,,,,,,,,,,,,,,,,,
MC-FMCCP-2020-09-30,FMCCP,,Unknown,10238437960,2020-09-30,2020-Q3,trap,-0.7464,0.3,0.0032605072302558397,0.5283576675433289,-7.8,0.9499021890731694,0.2765535719842538,0.07939340146785247,2.2353880806205675,-2.1571178614771793,0.25,,,,,,,,,,,,,,,,,,,,,
MC-FMCCP-2022-03-31,FMCCP,,Unknown,10238437960,2022-03-31,2022-Q1,winner,2.9795,0.28,-0.0018465441176470582,0.33284375744425865,10.003496503496503,0.009210983706611027,0.03199272853185596,0.03571428571428571,1.3379356794210815,0.3200391480057339,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-BAH-2020-09-30,BAH,0001443646,Industrials,10173441601,2020-09-30,2020-Q3,mixed,0.3168,0.3,0.0032605072302558397,0.5283576675433289,-4.3,0.9979285397126498,0.05564254285026973,-0.020272284206070714,1.3328003607057608,-0.23926293425615985,0.30000000000000004,,-0.4756640525056597,,,0.00998531511728138,0.02464236739617429,0.09796339434276344,0.1802783128833485,STRUCTURAL_STRESS,-0.03838383838383838,,,,,,,,,ACCELERATING,0.09796339434276344,0.027188949014438107
MC-BAH-2022-03-31,BAH,0001443646,Industrials,10173441601,2022-03-31,2022-Q1,mixed,0.1906,0.28,-0.0018465441176470582,0.33284375744425865,0.5,0.5781629275246222,0.07111304977450458,0.052877178411617765,0.4832265494566701,0.03555652488725229,0.3500000000000001,,6.0225200660161615,6.145593541790724,6.044703278196325,-0.004286657701219949,0.022920517817600253,0.03819502912993758,0.1802783128833485,STRUCTURAL_STRESS,-0.040707964601769925,,,,,,,0.072899204541429,0.072899204541429,PEAK,0.03819502912993758,-0.02877241154707859
MC-DCI-2020-09-30,DCI,0000029644,Industrials,10120035519,2020-09-30,2020-Q3,mixed,0.2848,0.3,0.0032605072302558397,0.5283576675433289,7.8,0.07704834426367738,0.13223643212687433,0.019278984772437373,0.7256979108766903,1.0314441705896198,0.3999999999999999,,4.639120780576797,,,-0.01787024943221619,0.014224982024035113,0.05130627970569086,0.3450120889024459,STRUCTURAL_STRESS,0.0761904761904762,,,,,,,,,PEAK,0.05130627970569086,-0.0765177145524446
MC-DCI-2022-03-31,DCI,0000029644,Industrials,10120035519,2022-03-31,2022-Q1,mixed,0.2914,0.28,-0.0018465441176470582,0.33284375744425865,1.5384615384615385,0.49857014647901227,-0.01949657912168338,0.02154722914473997,0.4385549265672893,-0.029994737110282124,0.1499999999999999,,2.2706871011514074,,,-0.01787024943221619,0.016762094971340565,0.05130627970569086,0.3450120889024459,STRUCTURAL_STRESS,0.0396694214876033,,,,,,,,,PEAK,0.05130627970569086,-0.0765177145524446
MC-ONTO-2020-09-30,ONTO,0000704532,Information Technology,10088084916,2020-09-30,2020-Q3,winner,3.2821,0.3,0.0032605072302558397,0.5283576675433289,1.3,0.9975603310517297,0.025586700615841205,-0.021372770431662313,4.605170185988091,0.033262710800593565,0.19999999999999996,,0.4010456023197439,0.769586094743471,-3.832583368627564,-0.00464896029162262,0.08580317046890096,0.725471298500513,0.14631668073296283,STRUCTURAL_STRESS,-0.06666666666666668,,,,,,,0.5119777705898245,0.5119777705898245,ACCELERATING,0.725471298500513,0.17881210362240235
MC-ONTO-2022-03-31,ONTO,0000704532,Information Technology,10088084916,2022-03-31,2022-Q1,mixed,0.3965,0.28,-0.0018465441176470582,0.33284375744425865,0.8186813186813187,0.301947561408229,-0.03684227815864297,0.022403469164796196,0.4690437719336404,-0.030162084866141775,0.1499999999999999,,6.409006025911296,1.466108519474763,2.912489306296427,0.0032376418753122167,0.06286937401269779,0.3375236974654809,0.12553208949280803,STRUCTURAL_STRESS,-0.07931034482758621,,,,,,,0.49518315759105264,0.49518315759105264,ACCELERATING,0.3375236974654809,0.5924704199114195
MC-RDHL-2020-09-30,RDHL,,Unknown,10076057673,2020-09-30,2020-Q3,trap,-0.9988,0.3,0.0032605072302558397,0.5283576675433289,7.9,0.9996337913760048,0.06518505442784456,0.06229395080442494,4.605170185988091,0.514961929979972,0.25,,,,,,,,,,,,,,,,,,,,,
MC-RDHL-2022-03-31,RDHL,,Unknown,10076057673,2022-03-31,2022-Q1,trap,-0.9989,0.28,-0.0018465441176470582,0.33284375744425865,16.285714285714285,0.4796226639171618,0.011442253070936577,0.056071071859193,0.6851721201312391,0.18634526429810996,0.050000000000000044,,,,,,,,,,,,,,,,,,,,,
MC-DGZ-2020-09-30,DGZ,,Unknown,10041711525,2020-09-30,2020-Q3,underperform,0.0845,0.3,0.0032605072302558397,0.5283576675433289,,,0.13947137128718085,4.084504608294932,4.605170185988091,,0.5,,,,,,,,,,,,,,,,,,,,,
MC-DGZ-2022-03-31,DGZ,,Unknown,10041711525,2022-03-31,2022-Q1,trap,-0.2492,0.28,-0.0018465441176470582,0.33284375744425865,4.940559440559441,0.973562398479531,-287.40206312417223,-19.51180502665652,3.1167841500671205,-1419.9269762043893,-0.15000000000000002,,,,,,,,,,,,,,,,,,,,,
MC-AIT-2020-09-30,AIT,0000109563,Industrials,9997658814,2020-09-30,2020-Q3,winner,1.806,0.3,0.0032605072302558397,0.5283576675433289,3,3.765905633923521e-05,0.043641621296769156,0.0528471352104026,3.719730859744287,0.13092486389030747,0.050000000000000044,,0.8736955034416067,-4.919320162056906,-4.375925343102642,-0.001026309790578936,0.039052956666256425,-0.09605106295693852,0.11730893693306041,STRUCTURAL_STRESS,-0.05046728971962619,,,,,,,0.22441793564335488,-0.22441793564335488,DECELERATING,-0.09605106295693852,-0.14229700180230268
MC-AIT-2022-03-31,AIT,0000109563,Industrials,9997658814,2022-03-31,2022-Q1,winner,1.195,0.28,-0.0018465441176470582,0.33284375744425865,0.07142857142857142,0.45605997774552404,-0.06911621020797265,0.04716918791759681,2.70136553353987,-0.004936872157712332,0.10000000000000009,,-2.0730958614100117,-7.866111526908524,-7.32271670795426,-0.001026309790578936,0.03535778065577461,-0.09605106295693852,0.11730893693306041,STRUCTURAL_STRESS,-0.04000000000000001,,,,,,,0.22441793564335488,-0.22441793564335488,DECELERATING,-0.09605106295693852,-0.14229700180230268
MC-ALSN-2020-09-30,ALSN,0001411207,Industrials,9947488397,2020-09-30,2020-Q3,winner,0.6807,0.3,0.0032605072302558397,0.5283576675433289,2.1,0.999650236176037,-0.021211425341324412,-0.09759568316361056,1.0294930921615695,-0.04454399321678127,-0.09999999999999998,,0.9882607783162732,0.1979270645564385,-2.608194735114363,-0.017234147489389437,0.04317139308432273,-0.15019571448281133,0.16723558918823142,STRUCTURAL_STRESS,0.06315789473684208,,,,,,,0.19729813529452456,-0.19729813529452456,DECELERATING,-0.15019571448281133,-0.4907478185991937
MC-ALSN-2022-03-31,ALSN,0001411207,Industrials,9947488397,2022-03-31,2022-Q1,winner,1.4368,0.28,-0.0018465441176470582,0.33284375744425865,-0.47802197802197804,0.4268685718126927,-0.017503041862810313,-0.020074783343403138,0.803416372030523,0.008366838692662073,0.050000000000000044,,-2.0891332072729,-1.8909653696590865,-2.8925774777556374,-0.01010416605770747,0.04437570131284705,0.154324398193781,0.14695455128469392,STRUCTURAL_STRESS,0.0523364485981308,,,,,,,0.22218700335844144,-0.22218700335844144,PEAK,0.154324398193781,-0.2990640234714804
MC-PAG-2020-09-30,PAG,0001019849,Consumer Discretionary,9938291623,2020-09-30,2020-Q3,winner,2.5052,0.3,0.0032605072302558397,0.5283576675433289,-0.1,0.010561490947522031,0.047932846217284,0.0030973680455658355,2.8341993502803557,-0.0047932846217284,0.050000000000000044,,-2.7350455615957934,,,,0.06726357974102304,-0.27848818230109545,0.2827893121390612,STRUCTURAL_STRESS,0.012389380530973437,,,,,,,,,DECELERATING,-0.27848818230109545,-0.711124611799361
MC-PAG-2022-03-31,PAG,0001019849,Consumer Discretionary,9938291623,2022-03-31,2022-Q1,winner,0.5363,0.28,-0.0018465441176470582,0.33284375744425865,0.5054945054945055,0.7577056130799601,0.00681351267894814,0.03896966926519998,0.2994637499560302,0.003444193222325433,0.30000000000000004,,-1.1244067088920016,,,,0.05310784733136271,-0.27848818230109545,0.2827893121390612,STRUCTURAL_STRESS,0.00799999999999998,,,,,,,,,DECELERATING,-0.27848818230109545,-0.711124611799361
MC-STN-2020-09-30,STN,,Unknown,9920406694,2020-09-30,2020-Q3,winner,1.1381,0.3,0.0032605072302558397,0.5283576675433289,38.7,0.0023033242140746406,0.05276651764399839,-0.08069534262003412,0.4444874196217551,2.042064232822738,0.25,,,,,,,,,,,,,,,,,,,,,
MC-STN-2022-03-31,STN,,Unknown,9920406694,2022-03-31,2022-Q1,winner,0.6522,0.28,-0.0018465441176470582,0.33284375744425865,11.626373626373626,0.5852675587891396,0.062120767916298975,0.11829189145632239,0.38564567174242376,0.7222392577521353,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-MUSA-2020-09-30,MUSA,0001573516,Consumer Discretionary,9912036350,2020-09-30,2020-Q3,winner,1.6641,0.3,0.0032605072302558397,0.5283576675433289,0.6,0.9993451198752397,0.013434414752402604,-0.028767838932267153,4.605170185988091,0.008060648851441561,0.19999999999999996,,4.27816166165533,,,-0.0036956614239984013,0.017321643790641068,0.20873996616568768,0.17282436094324113,NATURAL_PROCESS,-0.12405063291139241,,,,,,,0.14956893718416378,-0.14956893718416378,ACCELERATING,0.20873996616568768,0.06818173910324099
MC-MUSA-2022-03-31,MUSA,0001573516,Consumer Discretionary,9912036350,2022-03-31,2022-Q1,winner,1.3495,0.28,-0.0018465441176470582,0.33284375744425865,-0.5384615384615384,0.533032280265494,-0.087493472506817,0.00762216108997818,4.605170185988091,0.04711186981136299,0.10000000000000009,,1.0798067228037111,-1.7307148954904044,,0.0018897396422325203,0.0181291858869437,1.1352712819250963,0.18488973580262463,NATURAL_PROCESS,-0.1340659340659341,,,,,,,0.19953828077501815,-0.19953828077501815,ACCELERATING,1.1352712819250963,0.382537071641634
MC-ACI-2020-09-30,ACI,0001646972,Consumer Staples,9901592787,2020-09-30,2020-Q3,winner,0.6426,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,0.1912573014368003,,,0.007268284346682623,0.08913432116952351,0.10665244383534148,0.15846240389556776,STRUCTURAL_STRESS,-0.018181818181818188,,,,,,,,,ACCELERATING,0.10665244383534148,0.06299424270785395
MC-ACI-2022-03-31,ACI,0001646972,Consumer Staples,9901592787,2022-03-31,2022-Q1,trap,-0.3386,0.28,-0.0018465441176470582,0.33284375744425865,-0.37272727272727274,0.5678175505673828,-0.04231014350281586,-0.1069194378613684,0.6161856406753647,0.015770144396504093,0.050000000000000044,,0.6090000726069348,0.911526499411053,0.14867116444571038,-0.004986637557979446,0.07003018259553681,-0.010458357600992523,0.15846240389556776,STRUCTURAL_STRESS,0.03999999999999998,,,,,,,0.09996645429242651,0.09996645429242651,TROUGH,-0.010458357600992523,0.06161261313560873
MC-ORI-2020-09-30,ORI,0000074260,Financials,9880485126,2020-09-30,2020-Q3,winner,0.8277,0.3,0.0032605072302558397,0.5283576675433289,2,0.008828311751302288,0.07032437819495146,0.04718973291727377,0.9130249588127287,0.14064875638990293,0.25,,5.551140054984518,-7.092941081739117,1.9962028070226587,-0.001754805659375898,0.05763212432331797,-0.20098006891281137,0.1029949921027801,STRUCTURAL_STRESS,-0.0811881188118812,,,,,,,0.15705141366945974,0.15705141366945974,DECELERATING,-0.20098006891281137,-0.11422016191810125
MC-ORI-2022-03-31,ORI,0000074260,Financials,9880485126,2022-03-31,2022-Q1,winner,0.516,0.28,-0.0018465441176470582,0.33284375744425865,-0.027472527472527472,0.456677540890583,0.018241292747856973,0.05466989034486557,0.5322865010861584,-0.0005011344161499168,0.050000000000000044,,1.6164870469691683,-6.80984215987078,0.31773936524673463,-0.0029619865360444235,0.055798274334299375,0.35463878499659607,0.1029949921027801,STRUCTURAL_STRESS,-0.040707964601769925,,,,,,,0.23676351557601064,-0.23676351557601064,ACCELERATING,0.35463878499659607,0.046149712780397464
MC-EHC-2020-09-30,EHC,0000785161,Health Care,9843307805,2020-09-30,2020-Q3,mixed,0.2993,0.3,0.0032605072302558397,0.5283576675433289,0.1,0.4845467823311488,-0.031742578996334044,0.015762057201754893,0.796247172424383,-0.0031742578996334044,0.050000000000000044,,-0.8840641731675019,-0.8486608566104136,-0.47608238047691415,-0.017187842412172895,0.06822971910935188,0.03241986929413649,0.111347836001952,STRUCTURAL_STRESS,-0.02022471910112361,,,,,,,0.2531517392660897,-0.2531517392660897,PEAK,0.03241986929413649,-0.22390071874699674
MC-EHC-2022-03-31,EHC,0000785161,Health Care,9843307805,2022-03-31,2022-Q1,winner,0.7903,0.28,-0.0018465441176470582,0.33284375744425865,0.21428571428571427,0.5266565724329311,-0.11195145125406882,0.03927264859601018,0.7008202586527083,-0.02398959669730046,-0.050000000000000044,,-0.24738546551829815,0.36852784327366933,0.21076138190649057,-0.01105017184936924,0.057553054054971416,0.10286734065276705,0.10510272872999825,NATURAL_PROCESS,0.01782178217821781,,,,,,,0.18404164765565686,-0.18404164765565686,PEAK,0.10286734065276705,-0.14706496280914408
MC-DY-2020-09-30,DY,,Unknown,9825555736,2020-09-30,2020-Q3,winner,0.685,0.3,0.0032605072302558397,0.5283576675433289,-21.6,0.008508538136288662,0.06302813197304688,0.02351786786821821,1.21453067064095,-1.3614076506178128,0.3999999999999999,,,,,,,,,,,,,,,,,,,,,
MC-DY-2022-03-31,DY,,Unknown,9825555736,2022-03-31,2022-Q1,winner,0.5992,0.28,-0.0018465441176470582,0.33284375744425865,8.901098901098901,0.5599274788965365,-0.0512599003813541,0.04702144689311706,0.605529388299624,-0.4562694429549101,0.25,,,,,,,,,,,,,,,,,,,,,
MC-CANF-2020-09-30,CANF,,Unknown,9814667985,2020-09-30,2020-Q3,trap,-0.8503,0.3,0.0032605072302558397,0.5283576675433289,7.7,0.009070646295667844,0.09049832735368299,0.7745976576921768,3.192825147667797,0.696837120623359,0.25,,,,,,,,,,,,,,,,,,,,,
MC-CANF-2022-03-31,CANF,,Unknown,9814667985,2022-03-31,2022-Q1,trap,-0.8806,0.28,-0.0018465441176470582,0.33284375744425865,-4.137362637362638,0.47935320701705547,0.041797426331920684,-0.06668638411570915,0.45963884499021046,-0.17293111004360592,-0.15000000000000002,,,,,,,,,,,,,,,,,,,,,
MC-TTMI-2020-09-30,TTMI,,Unknown,9795282058,2020-09-30,2020-Q3,underperform,0.1288,0.3,0.0032605072302558397,0.5283576675433289,4.4,0.966698997887053,0.00812986132807292,0.028306126839164343,1.2653504454847186,0.03577138984352085,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-TTMI-2022-03-31,TTMI,,Unknown,9795282058,2022-03-31,2022-Q1,mixed,0.3839,0.28,-0.0018465441176470582,0.33284375744425865,12.313186813186814,0.4978793030153642,-0.02160872233987068,-0.08011744497270967,0.2586754629732863,-0.26607223496511095,0.1499999999999999,,,,,,,,,,,,,,,,,,,,,
MC-RMBS-2020-09-30,RMBS,,Unknown,9770945179,2020-09-30,2020-Q3,winner,3.0752,0.3,0.0032605072302558397,0.5283576675433289,-12.1,0.004592247171024345,0.015983667716272396,0.004712941982549443,1.133815516734253,-0.19340237936689597,0.050000000000000044,,,,,,,,,,,,,,,,,,,,,
MC-RMBS-2022-03-31,RMBS,,Unknown,9770945179,2022-03-31,2022-Q1,winner,0.6237,0.28,-0.0018465441176470582,0.33284375744425865,6.241758241758242,0.6193622832119683,0.11108584798122073,0.053220467863949385,0.6915988352097682,0.6933710071794876,0.25,,,,,,,,,,,,,,,,,,,,,
MC-SEIC-2020-09-30,SEIC,0000350894,Financials,9765028228,2020-09-30,2020-Q3,underperform,0.1875,0.3,0.0032605072302558397,0.5283576675433289,1.6,0.09330614646733651,-0.0019947296168400658,0.06367794621504716,1.0943511536420534,-0.0031915673869441054,0.050000000000000044,,0.09796676265262536,13.375451254052255,-1.1588387910607758,0.0007207775051811885,0.026740773565604777,0.016984661335982466,0.07186986233677552,STRUCTURAL_STRESS,-0.03185840707964602,,,,,,,0.15776232278730715,-0.15776232278730715,ACCELERATING,0.016984661335982466,0.03762025764219473
MC-SEIC-2022-03-31,SEIC,0000350894,Financials,9765028228,2022-03-31,2022-Q1,mixed,0.2893,0.28,-0.0018465441176470582,0.33284375744425865,-0.489010989010989,0.6301493530584148,0.03969018496319577,-0.017800836964011052,0.6192387650856186,-0.019408936602881448,0.050000000000000044,,-3.2244823668858285,-6.6398885215078405,6.712196490058654,0.00018487283048605952,0.03029889080003178,0.17485085592618793,0.07186986233677552,STRUCTURAL_STRESS,-0.048000000000000015,,,,,,,0.1513941722252398,-0.1513941722252398,ACCELERATING,0.17485085592618793,0.05118729790437819
MC-FMCKP-2020-09-30,FMCKP,,Unknown,9685887092,2020-09-30,2020-Q3,trap,-0.7622,0.3,0.0032605072302558397,0.5283576675433289,3.8,0.9982562937974689,-0.1355683230908314,-0.4788779562090357,4.605170185988091,-0.5151596277451592,-0.15000000000000002,,,,,,,,,,,,,,,,,,,,,
MC-FMCKP-2022-03-31,FMCKP,,Unknown,9685887092,2022-03-31,2022-Q1,winner,2.9442,0.28,-0.0018465441176470582,0.33284375744425865,-6.654545454545454,0.9933685922598996,0.18170392309799038,0.15106293324964082,1.892703697767077,-1.2091570155248086,0.25,,,,,,,,,,,,,,,,,,,,,
MC-KEP-2020-09-30,KEP,,Unknown,9667979269,2020-09-30,2020-Q3,trap,-0.2606,0.3,0.0032605072302558397,0.5283576675433289,13.9,0.08869204942618668,0.0014566281700161485,-0.0029622452959884304,0.8942271671095282,0.020247131563224465,0.050000000000000044,,,,,,,,,,,,,,,,,,,,,
MC-KEP-2022-03-31,KEP,,Unknown,9667979269,2022-03-31,2022-Q1,trap,-0.2041,0.28,-0.0018465441176470582,0.33284375744425865,-18.86263736263736,0.689551886954415,-0.039580265378918025,0.020974774327623392,0.2739589080843109,0.7465881925594812,-0.30000000000000004,,,,,,,,,,,,,,,,,,,,,
MC-IAG-2020-09-30,IAG,,Unknown,9662181917,2020-09-30,2020-Q3,trap,-0.4386,0.3,0.0032605072302558397,0.5283576675433289,25.1,0.003778078071126948,0.03346046642499906,-0.02726969318471445,0.7738242494882362,0.8398577072674764,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-IAG-2022-03-31,IAG,,Unknown,9662181917,2022-03-31,2022-Q1,winner,0.796,0.28,-0.0018465441176470582,0.33284375744425865,3.7967032967032965,0.45238781961082886,-0.06799890533134884,-0.06553319136950389,0.5607260842944314,-0.25817166804374747,-0.30000000000000004,,,,,,,,,,,,,,,,,,,,,
MC-OGE-2020-09-30,OGE,0001021635,Utilities,9588766884,2020-09-30,2020-Q3,underperform,0.1114,0.3,0.0032605072302558397,0.5283576675433289,-0.3,0.0015127858450226554,0.03764749134401765,-0.007571784514670277,1.0370900434952124,-0.011294247403205296,0.19999999999999996,,5.004369673948897,2.8419123185138044,23.089346744446182,0.0015086792922119833,0.05033875685405217,-0.06873886868314548,0.14497818694614734,STRUCTURAL_STRESS,0.0920353982300885,,,,,,,0.2170388104715916,-0.2170388104715916,TROUGH,-0.06873886868314548,0.03643921653108075
MC-OGE-2022-03-31,OGE,0001021635,Utilities,9588766884,2022-03-31,2022-Q1,underperform,0.127,0.28,-0.0018465441176470582,0.33284375744425865,0.04945054945054945,0.49490751304808767,0.027279637544247292,0.12309331433915661,0.7022138087633174,0.001348993065374866,-0.09999999999999998,,-1.6456008182848463,11.832386301387919,4.717595842403382,0.002303662748327995,0.04671731460184766,0.5804853697531103,0.24795143764885494,STRUCTURAL_STRESS,0.064,,,,,,,0.2274003612425096,-0.2274003612425096,ACCELERATING,0.5804853697531103,0.25984754628033296
MC-EGP-2020-09-30,EGP,0000049600,Real Estate,9575540810,2020-09-30,2020-Q3,mixed,0.2876,0.3,0.0032605072302558397,0.5283576675433289,2.2,0.9867799033467572,0.018805179782942966,-0.04389844040398619,4.605170185988091,0.04137139552247453,0.19999999999999996,,0.9076665146954577,1.1567075444469734,-4.427195732757843,0.0005843441673634078,0.026234335555332024,0.11014287080544256,0.10680218077005811,STRUCTURAL_STRESS,0.02018348623853211,,,,,,,0.078090575490078,0.078090575490078,ACCELERATING,0.11014287080544256,0.03832084468100236
